date,overnight_rate,yield_2y,yield_3y,yield_5y,yield_7y,yield_10y,yield_long,usdcad_legacy,usdcad_current,usdcad,yield_spread_10y_2y
2024-01-24,5.0,4.02,3.8,3.55,3.46,3.49,3.46,,1.3484,1.3484,-0.5299999999999994
2024-01-25,5.0,4.01,3.79,3.52,3.44,3.48,3.45,,1.3496,1.3496,-0.5299999999999998
2024-01-26,5.0,4.06,3.84,3.58,3.48,3.52,3.48,,1.3449,1.3449,-0.5399999999999996
2024-01-29,5.0,4.02,3.8,3.51,3.42,3.45,3.39,,1.3442,1.3442,-0.5699999999999994
2024-01-30,5.0,4.04,3.82,3.49,3.38,3.41,3.32,,1.3417,1.3417,-0.6299999999999999
2024-01-31,5.0,4.0,3.77,3.43,3.32,3.35,3.27,,1.3397,1.3397,-0.6499999999999999
2024-02-01,5.0,3.93,3.7,3.34,3.23,3.25,3.2,,1.3404,1.3404,-0.6800000000000002
2024-02-02,5.0,4.06,3.84,3.48,3.36,3.38,3.29,,1.3454,1.3454,-0.6799999999999997
2024-02-05,5.0,4.15,3.93,3.6,3.48,3.5,3.38,,1.3527,1.3527,-0.6500000000000004
2024-02-06,5.0,4.07,3.85,3.52,3.4,3.42,3.32,,1.3506,1.3506,-0.6500000000000004
2024-02-07,5.0,4.12,3.9,3.57,3.45,3.47,3.37,,1.3469,1.3469,-0.6499999999999999
2024-02-08,5.0,4.19,3.97,3.66,3.54,3.56,3.44,,1.3467,1.3467,-0.6300000000000003
2024-02-09,5.0,4.2,3.99,3.65,3.53,3.54,3.41,,1.3458,1.3458,-0.6600000000000001
2024-02-12,5.0,4.24,4.01,3.69,3.57,3.57,3.43,,1.345,1.345,-0.6700000000000004
2024-02-13,5.0,4.35,4.13,3.8,3.66,3.65,3.47,,1.3556,1.3556,-0.6999999999999997
2024-02-14,5.0,4.25,4.02,3.69,3.55,3.55,3.42,,1.355,1.355,-0.7000000000000002
2024-02-15,5.0,4.24,4.01,3.67,3.54,3.54,3.41,,1.3493,1.3493,-0.7000000000000002
2024-02-16,5.0,4.29,4.05,3.67,3.59,3.58,3.43,,1.3484,1.3484,-0.71
2024-02-19,5.0,,,,,,,,,,
2024-02-20,5.0,4.16,3.92,3.58,3.5,3.5,3.38,,1.3518,1.3518,-0.6600000000000001
2024-02-21,5.0,4.18,3.95,3.61,3.53,3.54,3.42,,1.3512,1.3512,-0.6399999999999997
2024-02-22,5.0,4.22,3.97,3.61,3.53,3.53,3.4,,1.3494,1.3494,-0.69
2024-02-23,5.0,4.17,3.93,3.55,3.46,3.46,3.32,,1.3494,1.3494,-0.71
2024-02-26,5.0,4.2,3.96,3.57,3.49,3.49,3.34,,1.3515,1.3515,-0.71
2024-02-27,5.0,4.23,3.98,3.63,3.55,3.55,3.41,,1.3521,1.3521,-0.6800000000000006
2024-02-28,5.0,4.19,3.95,3.6,3.52,3.52,3.4,,1.3574,1.3574,-0.6700000000000004
2024-02-29,5.0,4.18,3.93,3.57,3.49,3.48,3.35,,1.357,1.357,-0.6999999999999997
2024-03-01,5.0,4.1,3.85,3.5,3.42,3.43,3.32,,1.3564,1.3564,-0.6699999999999995
2024-03-04,5.0,4.13,3.88,3.52,3.45,3.45,3.34,,1.3572,1.3572,-0.6799999999999997
2024-03-05,5.0,4.04,3.8,3.43,3.35,3.36,3.25,,1.3582,1.3582,-0.6800000000000002
2024-03-06,5.0,4.07,3.82,3.43,3.35,3.34,3.23,,1.3528,1.3528,-0.7300000000000004
2024-03-07,5.0,4.08,3.83,3.44,3.36,3.35,3.25,,1.3474,1.3474,-0.73
2024-03-08,5.0,4.03,3.79,3.4,3.32,3.33,3.24,,1.3471,1.3471,-0.7000000000000002
2024-03-11,5.0,4.06,3.81,3.42,3.34,3.34,3.27,,1.3491,1.3491,-0.7199999999999998
2024-03-12,5.0,4.11,3.87,3.47,3.38,3.39,3.3,,1.3499,1.3499,-0.7200000000000002
2024-03-13,5.0,4.14,3.89,3.5,3.41,3.42,3.33,,1.3472,1.3472,-0.7199999999999998
2024-03-14,5.0,4.22,3.97,3.6,3.51,3.52,3.4,,1.3512,1.3512,-0.6999999999999997
2024-03-15,5.0,4.25,4.0,3.62,3.53,3.54,3.4,,1.3533,1.3533,-0.71
2024-03-18,5.0,4.29,4.04,3.67,3.58,3.6,3.46,,1.3541,1.3541,-0.69
2024-03-19,5.0,4.18,3.92,3.57,3.49,3.52,3.42,,1.3581,1.3581,-0.6599999999999997
2024-03-20,5.0,4.12,3.86,3.52,3.44,3.48,3.4,,1.3559,1.3559,-0.6400000000000001
2024-03-21,5.0,4.15,3.9,3.55,3.47,3.51,3.43,,1.3525,1.3525,-0.6400000000000006
2024-03-22,5.0,4.1,3.85,3.48,3.4,3.44,3.37,,1.3593,1.3593,-0.6599999999999997
2024-03-25,5.0,4.13,3.87,3.51,3.44,3.48,3.4,,1.3583,1.3583,-0.6499999999999999
2024-03-26,5.0,4.16,3.9,3.53,3.45,3.49,3.4,,1.3572,1.3572,-0.6699999999999999
2024-03-27,5.0,4.13,3.87,3.5,3.41,3.44,3.35,,1.3587,1.3587,-0.69
2024-03-28,5.0,4.17,3.91,3.51,3.45,3.45,3.34,,1.355,1.355,-0.7199999999999998
2024-03-29,5.0,,,,,,,,,,
2024-04-01,5.0,4.27,4.0,3.64,3.59,3.59,3.48,,1.3574,1.3574,-0.6799999999999997
2024-04-02,5.0,4.24,3.98,3.64,3.6,3.61,3.5,,1.3572,1.3572,-0.6300000000000003
2024-04-03,5.0,4.22,3.97,3.62,3.58,3.59,3.5,,1.3537,1.3537,-0.6299999999999999
2024-04-04,5.0,4.19,3.93,3.58,3.53,3.54,3.46,,1.3504,1.3504,-0.6500000000000004
2024-04-05,5.0,4.21,3.97,3.62,3.57,3.58,3.5,,1.3598,1.3598,-0.6299999999999999
2024-04-08,5.0,4.23,3.99,3.65,3.6,3.61,3.53,,1.3582,1.3582,-0.6200000000000006
2024-04-09,5.0,4.2,3.96,3.59,3.54,3.55,3.47,,1.3578,1.3578,-0.6500000000000004
2024-04-10,5.0,4.35,4.11,3.74,3.68,3.69,3.57,,1.3671,1.3671,-0.6599999999999997
2024-04-11,5.0,4.24,4.11,3.77,3.71,3.72,3.6,,1.3692,1.3692,-0.52
2024-04-12,5.0,4.17,4.03,3.69,3.62,3.64,3.54,,1.3766,1.3766,-0.5299999999999998
2024-04-15,5.0,4.23,4.11,3.77,3.72,3.74,3.63,,1.3764,1.3764,-0.4900000000000002
2024-04-16,5.0,4.21,4.09,3.76,3.7,3.73,3.65,,1.3821,1.3821,-0.48
2024-04-17,5.0,4.19,4.07,3.73,3.67,3.69,3.61,,1.3794,1.3794,-0.5000000000000004
2024-04-18,5.0,4.24,4.12,3.79,3.72,3.75,3.66,,1.3764,1.3764,-0.4900000000000002
2024-04-19,5.0,4.24,4.11,3.77,3.71,3.73,3.64,,1.3748,1.3748,-0.5100000000000002
2024-04-22,5.0,4.25,4.13,3.79,3.73,3.75,3.66,,1.3715,1.3715,-0.5
2024-04-23,5.0,4.26,4.14,3.79,3.74,3.76,3.66,,1.3673,1.3673,-0.5
2024-04-24,5.0,4.27,4.16,3.82,3.77,3.79,3.7,,1.3709,1.3709,-0.47999999999999954
2024-04-25,5.0,4.34,4.22,3.89,3.84,3.85,3.73,,1.3689,1.3689,-0.48999999999999977
2024-04-26,5.0,4.33,4.21,3.86,3.81,3.82,3.7,,1.3668,1.3668,-0.5100000000000002
2024-04-29,5.0,4.3,4.18,3.81,3.74,3.76,3.63,,1.3658,1.3658,-0.54
2024-04-30,5.0,4.34,4.23,3.87,3.81,3.82,3.68,,1.3746,1.3746,-0.52
2024-05-01,5.0,4.3,4.18,3.81,3.76,3.76,3.63,,1.3759,1.3759,-0.54
2024-05-02,5.0,4.24,4.12,3.76,3.71,3.72,3.62,,1.3698,1.3698,-0.52
2024-05-03,5.0,4.16,4.04,3.67,3.63,3.65,3.55,,1.3672,1.3672,-0.5100000000000002
2024-05-06,5.0,4.15,4.03,3.65,3.6,3.61,3.5,,1.3661,1.3661,-0.5400000000000005
2024-05-07,5.0,4.15,4.03,3.63,3.57,3.57,3.46,,1.3705,1.3705,-0.5800000000000005
2024-05-08,5.0,4.19,4.06,3.68,3.62,3.63,3.51,,1.3734,1.3734,-0.5600000000000005
2024-05-09,5.0,4.2,4.07,3.68,3.62,3.62,3.5,,1.3692,1.3692,-0.5800000000000001
2024-05-10,5.0,4.29,4.16,3.77,3.7,3.69,3.55,,1.3665,1.3665,-0.6000000000000001
2024-05-13,5.0,4.29,4.16,3.76,3.69,3.68,3.53,,1.3672,1.3672,-0.6099999999999999
2024-05-14,5.0,4.27,4.13,3.76,3.7,3.68,3.53,,1.3653,1.3653,-0.5899999999999994
2024-05-15,5.0,4.18,4.03,3.64,3.58,3.57,3.44,,1.3615,1.3615,-0.6099999999999999
2024-05-16,5.0,4.19,4.05,3.64,3.58,3.56,3.43,,1.362,1.362,-0.6300000000000003
2024-05-17,5.0,4.23,4.09,3.69,3.63,3.62,3.48,,1.3615,1.3615,-0.6100000000000003
2024-05-20,5.0,,,,,,,,,,
2024-05-21,5.0,4.16,4.02,3.63,3.58,3.57,3.45,,1.3649,1.3649,-0.5900000000000003
2024-05-22,5.0,4.19,4.05,3.66,3.6,3.59,3.46,,1.3674,1.3674,-0.6000000000000005
2024-05-23,5.0,4.21,4.07,3.68,3.63,3.62,3.49,,1.3702,1.3702,-0.5899999999999999
2024-05-24,5.0,4.24,4.1,3.68,3.63,3.6,3.47,,1.3673,1.3673,-0.6400000000000001
2024-05-27,5.0,4.26,4.12,3.71,3.65,3.62,3.48,,1.3636,1.3636,-0.6399999999999997
2024-05-28,5.0,4.28,4.15,3.76,3.72,3.69,3.55,,1.3638,1.3638,-0.5900000000000003
2024-05-29,5.0,4.31,4.18,3.81,3.77,3.75,3.61,,1.37,1.37,-0.5599999999999996
2024-05-30,5.0,4.26,4.13,3.76,3.72,3.7,3.54,,1.3678,1.3678,-0.5599999999999996
2024-05-31,5.0,4.17,4.04,3.67,3.63,3.62,3.47,,1.3637,1.3637,-0.5499999999999998
2024-06-03,5.0,4.11,3.98,3.58,3.53,3.52,3.35,,1.3635,1.3635,-0.5900000000000003
2024-06-04,5.0,4.05,3.91,3.5,3.44,3.44,3.31,,1.3681,1.3681,-0.6099999999999999
2024-06-05,5.0,3.93,3.79,3.41,3.37,3.38,3.28,,1.3696,1.3696,-0.5500000000000003
2024-06-06,4.75,3.93,3.8,3.43,3.38,3.39,3.31,,1.3686,1.3686,-0.54
2024-06-07,4.75,3.99,3.86,3.5,3.45,3.46,3.38,,1.374,1.374,-0.5300000000000002
2024-06-10,4.75,3.99,3.86,3.52,3.48,3.5,3.42,,1.3765,1.3765,-0.4900000000000002
2024-06-11,4.75,3.97,3.84,3.49,3.45,3.47,3.4,,1.3767,1.3767,-0.5
2024-06-12,4.75,3.91,3.77,3.41,3.36,3.39,3.34,,1.37,1.37,-0.52
2024-06-13,4.75,3.86,3.71,3.34,3.29,3.32,3.26,,1.3746,1.3746,-0.54
2024-06-14,4.75,3.83,3.69,3.31,3.25,3.28,3.21,,1.3751,1.3751,-0.5500000000000003
2024-06-17,4.75,3.87,3.73,3.34,3.28,3.31,3.23,,1.3743,1.3743,-0.56
2024-06-18,4.75,3.82,3.67,3.28,3.23,3.26,3.19,,1.3723,1.3723,-0.56
2024-06-19,4.75,3.85,3.7,3.31,3.26,3.29,3.21,,1.3709,1.3709,-0.56
2024-06-20,4.75,3.89,3.74,3.36,3.32,3.33,3.25,,1.3698,1.3698,-0.56
2024-06-21,4.75,3.9,3.75,3.36,3.32,3.34,3.26,,1.3702,1.3702,-0.56
2024-06-24,4.75,3.91,3.77,3.37,3.33,3.34,3.26,,1.3663,1.3663,-0.5700000000000003
2024-06-25,4.75,3.97,3.82,3.41,3.37,3.37,3.26,,1.3659,1.3659,-0.6000000000000001
2024-06-26,4.75,4.04,3.88,3.51,3.48,3.47,3.35,,1.3696,1.3696,-0.5699999999999998
2024-06-27,4.75,4.02,3.86,3.51,3.47,3.47,3.36,,1.369,1.369,-0.5499999999999994
2024-06-28,4.75,3.99,3.83,3.51,3.49,3.5,3.39,,1.3687,1.3687,-0.4900000000000002
2024-07-01,4.75,,,,,,,,,,
2024-07-02,4.75,4.05,3.9,3.6,3.59,3.61,3.5,,1.3697,1.3697,-0.43999999999999995
2024-07-03,4.75,4.03,3.87,3.57,3.55,3.57,3.47,,1.3637,1.3637,-0.4600000000000004
2024-07-04,4.75,4.04,3.88,3.6,3.59,3.6,3.5,,1.3613,1.3613,-0.43999999999999995
2024-07-05,4.75,3.94,3.78,3.49,3.47,3.5,3.43,,1.3633,1.3633,-0.43999999999999995
2024-07-08,4.75,3.93,3.77,3.46,3.44,3.47,3.4,,1.3634,1.3634,-0.45999999999999996
2024-07-09,4.75,3.93,3.76,3.47,3.46,3.49,3.42,,1.3638,1.3638,-0.43999999999999995
2024-07-10,4.75,3.92,3.75,3.46,3.44,3.47,3.4,,1.362,1.362,-0.44999999999999973
2024-07-11,4.75,3.85,3.68,3.4,3.39,3.43,3.38,,1.3624,1.3624,-0.41999999999999993
2024-07-12,4.75,3.82,3.65,3.37,3.36,3.4,3.36,,1.3628,1.3628,-0.41999999999999993
2024-07-15,4.75,3.8,3.62,3.36,3.35,3.41,3.4,,1.3664,1.3664,-0.3899999999999997
2024-07-16,4.75,3.77,3.6,3.32,3.31,3.35,3.34,,1.3686,1.3686,-0.41999999999999993
2024-07-17,4.75,3.79,3.61,3.31,3.3,3.34,3.32,,1.3685,1.3685,-0.4500000000000002
2024-07-18,4.75,3.7,3.62,3.34,3.33,3.37,3.34,,1.3696,1.3696,-0.33000000000000007
2024-07-19,4.75,3.72,3.64,3.35,3.35,3.39,3.38,,1.3727,1.3727,-0.33000000000000007
2024-07-22,4.75,3.74,3.67,3.37,3.36,3.41,3.4,,1.3755,1.3755,-0.33000000000000007
2024-07-23,4.75,3.7,3.62,3.33,3.34,3.39,3.39,,1.3768,1.3768,-0.31000000000000005
2024-07-24,4.75,3.63,3.56,3.3,3.32,3.39,3.42,,1.3794,1.3794,-0.23999999999999977
2024-07-25,4.5,3.63,3.54,3.29,3.3,3.37,3.41,,1.3819,1.3819,-0.2599999999999998
2024-07-26,4.5,3.6,3.5,3.23,3.25,3.32,3.37,,1.383,1.383,-0.28000000000000025
2024-07-29,4.5,3.57,3.46,3.2,3.21,3.28,3.33,,1.3852,1.3852,-0.29000000000000004
2024-07-30,4.5,3.5,3.4,3.16,3.17,3.23,3.28,,1.3851,1.3851,-0.27
2024-07-31,4.5,3.46,3.35,3.09,3.11,3.18,3.22,,1.3809,1.3809,-0.2799999999999998
2024-08-01,4.5,3.36,3.26,3.02,3.04,3.11,3.17,,1.3846,1.3846,-0.25
2024-08-02,4.5,3.18,3.08,2.89,2.91,3.0,3.09,,1.3858,1.3858,-0.18000000000000016
2024-08-05,4.5,,,,,,,,,,
2024-08-06,4.5,3.27,3.17,3.0,3.03,3.12,3.19,,1.3794,1.3794,-0.1499999999999999
2024-08-07,4.5,3.31,3.2,3.03,3.06,3.15,3.23,,1.3739,1.3739,-0.16000000000000014
2024-08-08,4.5,3.35,3.25,3.07,3.1,3.18,3.24,,1.3743,1.3743,-0.16999999999999993
2024-08-09,4.5,3.33,3.23,3.02,3.04,3.11,3.18,,1.3732,1.3732,-0.2200000000000002
2024-08-12,4.5,3.3,3.2,2.98,3.01,3.08,3.16,,1.3738,1.3738,-0.21999999999999975
2024-08-13,4.5,3.24,3.13,2.92,2.95,3.03,3.13,,1.3723,1.3723,-0.2100000000000004
2024-08-14,4.5,3.23,3.13,2.91,2.94,3.01,3.1,,1.3711,1.3711,-0.2200000000000002
2024-08-15,4.5,3.31,3.21,2.98,3.0,3.07,3.15,,1.3715,1.3715,-0.2400000000000002
2024-08-16,4.5,3.31,3.21,2.98,2.99,3.06,3.14,,1.3707,1.3707,-0.25
2024-08-19,4.5,3.33,3.23,2.99,3.0,3.07,3.14,,1.3651,1.3651,-0.26000000000000023
2024-08-20,4.5,3.27,3.17,2.93,2.94,3.01,3.08,,1.3627,1.3627,-0.26000000000000023
2024-08-21,4.5,3.25,3.15,2.92,2.93,3.01,3.09,,1.3592,1.3592,-0.2400000000000002
2024-08-22,4.5,3.3,3.2,2.98,2.99,3.07,3.15,,1.3602,1.3602,-0.22999999999999998
2024-08-23,4.5,3.23,3.13,2.93,2.94,3.03,3.12,,1.3529,1.3529,-0.20000000000000018
2024-08-26,4.5,3.25,3.15,2.95,2.97,3.05,3.15,,1.3481,1.3481,-0.20000000000000018
2024-08-27,4.5,3.24,3.15,2.94,2.97,3.06,3.15,,1.346,1.346,-0.18000000000000016
2024-08-28,4.5,3.27,3.17,2.97,3.0,3.08,3.18,,1.3471,1.3471,-0.18999999999999995
2024-08-29,4.5,3.31,3.22,3.01,3.04,3.13,3.22,,1.3474,1.3474,-0.18000000000000016
2024-08-30,4.5,3.33,3.23,3.03,3.07,3.16,3.26,,1.3491,1.3491,-0.16999999999999993
2024-09-02,4.5,,,,,,,,,,
2024-09-03,4.5,3.25,3.16,2.94,2.97,3.06,3.18,,1.3548,1.3548,-0.18999999999999995
2024-09-04,4.5,3.15,3.05,2.86,2.89,2.99,3.13,,1.3525,1.3525,-0.1599999999999997
2024-09-05,4.25,3.13,3.04,2.83,2.87,2.97,3.11,,1.3514,1.3514,-0.1599999999999997
2024-09-06,4.25,3.05,2.97,2.8,2.85,2.96,3.11,,1.3545,1.3545,-0.08999999999999986
2024-09-09,4.25,3.02,2.95,2.77,2.82,2.93,3.08,,1.3561,1.3561,-0.08999999999999986
2024-09-10,4.25,2.98,2.91,2.73,2.78,2.9,3.06,,1.3599,1.3599,-0.08000000000000007
2024-09-11,4.25,3.02,2.95,2.75,2.81,2.91,3.08,,1.3589,1.3589,-0.10999999999999988
2024-09-12,4.25,3.0,2.92,2.74,2.79,2.91,3.08,,1.3591,1.3591,-0.08999999999999986
2024-09-13,4.25,2.94,2.87,2.72,2.78,2.9,3.09,,1.3586,1.3586,-0.040000000000000036
2024-09-16,4.25,2.88,2.81,2.68,2.74,2.86,3.06,,1.3593,1.3593,-0.020000000000000018
2024-09-17,4.25,2.92,2.85,2.72,2.78,2.9,3.08,,1.3596,1.3596,-0.020000000000000018
2024-09-18,4.25,2.93,2.86,2.74,2.8,2.93,3.13,,1.359,1.359,0.0
2024-09-19,4.25,2.9,2.83,2.72,2.79,2.93,3.14,,1.3563,1.3563,0.03000000000000025
2024-09-20,4.25,2.92,2.84,2.73,2.81,2.94,3.13,,1.3565,1.3565,0.020000000000000018
2024-09-23,4.25,2.91,2.84,2.74,2.81,2.94,3.14,,1.351,1.351,0.029999999999999805
2024-09-24,4.25,2.9,2.83,2.74,2.82,2.95,3.15,,1.3468,1.3468,0.050000000000000266
2024-09-25,4.25,2.95,2.88,2.79,2.88,3.01,3.2,,1.3462,1.3462,0.05999999999999961
2024-09-26,4.25,2.97,2.9,2.8,2.89,3.01,3.2,,1.3474,1.3474,0.03999999999999959
2024-09-27,4.25,2.91,2.84,2.73,2.81,2.95,3.13,,1.3499,1.3499,0.040000000000000036
2024-09-30,4.25,,,,,,,,,,
2024-10-01,4.25,2.93,2.85,2.74,2.82,2.94,3.12,,1.3504,1.3504,0.009999999999999787
2024-10-02,4.25,2.98,2.91,2.8,2.88,3.02,3.2,,1.3491,1.3491,0.040000000000000036
2024-10-03,4.25,3.05,2.98,2.88,2.96,3.09,3.26,,1.354,1.354,0.040000000000000036
2024-10-04,4.25,3.22,3.15,3.01,3.09,3.2,3.33,,1.3577,1.3577,-0.020000000000000018
2024-10-07,4.25,3.28,3.21,3.06,3.14,3.24,3.35,,1.3609,1.3609,-0.03999999999999959
2024-10-08,4.25,3.27,3.19,3.06,3.14,3.24,3.35,,1.3657,1.3657,-0.029999999999999805
2024-10-09,4.25,3.25,3.18,3.07,3.15,3.25,3.36,,1.369,1.369,0.0
2024-10-10,4.25,3.19,3.11,3.01,3.1,3.23,3.36,,1.3754,1.3754,0.040000000000000036
2024-10-11,4.25,3.07,3.08,2.98,3.08,3.21,3.35,,1.3761,1.3761,0.14000000000000012
2024-10-14,4.25,,,,,,,,,,
2024-10-15,4.25,3.01,3.01,2.91,3.01,3.13,3.28,,1.3805,1.3805,0.1200000000000001
2024-10-16,4.25,2.97,2.97,2.88,2.98,3.1,3.24,,1.3771,1.3771,0.1299999999999999
2024-10-17,4.25,3.01,2.99,2.93,3.03,3.15,3.31,,1.3789,1.3789,0.14000000000000012
2024-10-18,4.25,2.97,2.95,2.9,3.0,3.13,3.29,,1.3802,1.3802,0.1599999999999997
2024-10-21,4.25,3.03,3.01,2.98,3.09,3.22,3.38,,1.3835,1.3835,0.1900000000000004
2024-10-22,4.25,3.02,3.01,2.98,3.08,3.22,3.37,,1.3825,1.3825,0.20000000000000018
2024-10-23,4.25,3.05,3.03,3.01,3.12,3.25,3.41,,1.3843,1.3843,0.20000000000000018
2024-10-24,3.75,3.07,3.05,3.01,3.11,3.23,3.36,,1.3845,1.3845,0.16000000000000014
2024-10-25,3.75,3.09,3.07,3.03,3.13,3.26,3.39,,1.3872,1.3872,0.16999999999999993
2024-10-28,3.75,3.09,3.07,3.04,3.14,3.26,3.39,,1.3895,1.3895,0.16999999999999993
2024-10-29,3.75,3.08,3.06,3.04,3.14,3.26,3.37,,1.3911,1.3911,0.17999999999999972
2024-10-30,3.75,3.09,3.07,3.05,3.16,3.25,3.34,,1.3915,1.3915,0.16000000000000014
2024-10-31,3.75,3.07,3.03,3.02,3.13,3.22,3.28,,1.3916,1.3916,0.15000000000000036
2024-11-01,3.75,3.09,3.06,3.06,3.17,3.28,3.34,,1.3932,1.3932,0.18999999999999995
2024-11-04,3.75,3.09,3.06,3.04,3.15,3.24,3.28,,1.3894,1.3894,0.15000000000000036
2024-11-05,3.75,3.14,3.11,3.08,3.18,3.25,3.28,,1.3854,1.3854,0.10999999999999988
2024-11-06,3.75,3.16,3.13,3.12,3.23,3.31,3.34,,1.3935,1.3935,0.1499999999999999
2024-11-07,3.75,3.07,3.04,3.03,3.13,3.22,3.24,,1.3866,1.3866,0.15000000000000036
2024-11-08,3.75,3.08,3.05,3.02,3.11,3.18,3.2,,1.3913,1.3913,0.10000000000000009
2024-11-11,3.75,,,,,,,,,,
2024-11-12,3.75,3.17,3.13,3.11,3.2,3.26,3.24,,1.3944,1.3944,0.08999999999999986
2024-11-13,3.75,3.17,3.13,3.14,3.24,3.31,3.31,,1.398,1.398,0.14000000000000012
2024-11-14,3.75,3.18,3.14,3.12,3.21,3.28,3.28,,1.4027,1.4027,0.09999999999999964
2024-11-15,3.75,3.15,3.11,3.1,3.19,3.27,3.3,,1.4079,1.4079,0.1200000000000001
2024-11-18,3.75,3.16,3.13,3.1,3.19,3.27,3.32,,1.4042,1.4042,0.10999999999999988
2024-11-19,3.75,3.21,3.18,3.15,3.24,3.32,3.38,,1.3981,1.3981,0.10999999999999988
2024-11-20,3.75,3.27,3.24,3.21,3.3,3.38,3.43,,1.3993,1.3993,0.10999999999999988
2024-11-21,3.75,3.39,3.35,3.31,3.4,3.46,3.49,,1.396,1.396,0.06999999999999984
2024-11-22,3.75,3.37,3.32,3.29,3.38,3.44,3.44,,1.3979,1.3979,0.06999999999999984
2024-11-25,3.75,3.26,3.22,3.18,3.26,3.31,3.32,,1.398,1.398,0.050000000000000266
2024-11-26,3.75,3.23,3.19,3.13,3.21,3.27,3.28,,1.4082,1.4082,0.040000000000000036
2024-11-27,3.75,3.2,3.16,3.09,3.18,3.23,3.26,,1.4036,1.4036,0.029999999999999805
2024-11-28,3.75,3.18,3.14,3.08,3.17,3.22,3.24,,1.401,1.401,0.040000000000000036
2024-11-29,3.75,3.02,2.98,2.93,3.01,3.07,3.13,,1.401,1.401,0.04999999999999982
2024-12-02,3.75,3.04,3.0,2.94,3.01,3.06,3.1,,1.4056,1.4056,0.020000000000000018
2024-12-03,3.75,3.07,3.03,2.98,3.05,3.12,3.17,,1.4056,1.4056,0.050000000000000266
2024-12-04,3.75,3.01,2.97,2.91,2.99,3.07,3.14,,1.4066,1.4066,0.06000000000000005
2024-12-05,3.75,3.03,3.0,2.93,3.0,3.07,3.14,,1.4038,1.4038,0.040000000000000036
2024-12-06,3.75,2.89,2.85,2.81,2.89,2.98,3.1,,1.4136,1.4136,0.08999999999999986
2024-12-09,3.75,2.91,2.87,2.85,2.93,3.03,3.16,,1.413,1.413,0.11999999999999966
2024-12-10,3.75,2.89,2.85,2.83,2.92,3.02,3.16,,1.4167,1.4167,0.1299999999999999
2024-12-11,3.75,2.94,2.9,2.89,2.97,3.08,3.19,,1.4154,1.4154,0.14000000000000012
2024-12-12,3.25,2.98,2.94,2.94,3.03,3.14,3.24,,1.4188,1.4188,0.16000000000000014
2024-12-13,3.25,3.01,2.97,2.97,3.06,3.17,3.26,,1.4231,1.4231,0.16000000000000014
2024-12-16,3.25,3.01,2.96,2.96,3.06,3.18,3.27,,1.4239,1.4239,0.17000000000000037
2024-12-17,3.25,3.0,2.95,2.95,3.04,3.14,3.22,,1.4305,1.4305,0.14000000000000012
2024-12-18,3.25,3.05,3.0,3.04,3.13,3.22,3.26,,1.4343,1.4343,0.17000000000000037
2024-12-19,3.25,3.08,3.02,3.12,3.21,3.34,3.39,,1.437,1.437,0.2599999999999998
2024-12-20,3.25,3.05,2.99,3.05,3.15,3.27,3.34,,1.4365,1.4365,0.2200000000000002
2024-12-23,3.25,3.03,2.97,3.04,3.15,3.28,3.36,,1.4395,1.4395,0.25
2024-12-24,3.25,3.03,2.97,3.05,3.15,3.29,3.37,,1.4386,1.4386,0.26000000000000023
2024-12-25,3.25,,,,,,,,,,
2024-12-26,3.25,,,,,,,,,,
2024-12-27,3.25,3.0,2.95,3.04,3.14,3.3,3.4,,1.4416,1.4416,0.2999999999999998
2024-12-30,3.25,2.96,2.9,2.98,3.08,3.24,3.34,,1.4379,1.4379,0.28000000000000025
2024-12-31,3.25,2.93,2.87,2.96,3.07,3.23,3.33,,1.4389,1.4389,0.2999999999999998
2025-01-01,3.25,,,,,,,,,,
2025-01-02,3.25,2.93,2.87,2.96,3.06,3.22,3.33,,1.4418,1.4418,0.29000000000000004
2025-01-03,3.25,2.93,2.87,2.96,3.07,3.23,3.35,,1.4442,1.4442,0.2999999999999998
2025-01-06,3.25,2.91,2.85,2.96,3.08,3.23,3.35,,1.4348,1.4348,0.31999999999999984
2025-01-07,3.25,2.94,2.88,3.01,3.13,3.3,3.41,,1.434,1.434,0.3599999999999999
2025-01-08,3.25,2.94,2.88,3.02,3.15,3.32,3.43,,1.439,1.439,0.3799999999999999
2025-01-09,3.25,2.94,2.88,3.04,3.17,3.34,3.47,,1.4395,1.4395,0.3999999999999999
2025-01-10,3.25,3.07,3.02,3.17,3.29,3.44,3.54,,1.4422,1.4422,0.3700000000000001
2025-01-13,3.25,3.14,3.08,3.24,3.36,3.5,3.58,,1.4411,1.4411,0.3599999999999999
2025-01-14,3.25,3.15,3.09,3.28,3.41,3.54,3.62,,1.4371,1.4371,0.3900000000000001
2025-01-15,3.25,3.03,2.97,3.14,3.27,3.41,3.53,,1.4334,1.4334,0.38000000000000034
2025-01-16,3.25,2.95,2.94,3.05,3.21,3.34,3.45,,1.4388,1.4388,0.3899999999999997
2025-01-17,3.25,2.93,2.92,3.01,3.17,3.3,3.42,,1.4435,1.4435,0.36999999999999966
2025-01-20,3.25,2.92,2.91,2.99,3.15,3.28,3.4,,1.433,1.433,0.3599999999999999
2025-01-21,3.25,2.92,2.9,2.97,3.13,3.25,3.37,,1.4366,1.4366,0.33000000000000007
2025-01-22,3.25,2.96,2.94,3.02,3.18,3.3,3.43,,1.4369,1.4369,0.33999999999999986
